,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
6227,20704,20.0,4.9,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,24,20002.51886191535
6228,32299,28.0,4.9,Fog,Medium,1,Snack,scooter,1.0,No,Urban,16,20002.51886191535
6229,1738,27.0,4.7,Sandstorms,Low,2,Meal,scooter,1.0,,Urban,10,20002.51886191535
6230,10622,22.0,3.1,Sunny,Low,1,Meal,scooter,1.0,Yes,Metropolitian,43,20002.51886191535
6231,27677,21.0,4.6,Fog,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,33,20002.51886191409
6232,29348,20.0,4.7,Sandstorms,Jam,2,Buffet,electric_scooter,1.0,No,,25,20002.51886191409
6233,39661,33.0,4.6,Cloudy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,30,20002.51886190125
6234,23242,36.0,5.0,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,34,20002.51886190125
6235,10638,36.0,4.4,Fog,Jam,2,Buffet,electric_scooter,2.0,No,Metropolitian,45,20002.51886190125
6236,24204,27.0,4.8,Sunny,Low,1,Drinks,scooter,0.0,No,Urban,22,20002.518861889206
6237,35262,29.0,4.6,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Urban,16,20002.518861889206
6238,10433,39.0,5.0,Stormy,High,0,Snack,motorcycle,1.0,Yes,Urban,42,20002.518861889206
6239,38397,38.0,4.7,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,28,20002.518861889206
6240,29715,24.0,4.9,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,19,20002.51886187621
6241,25834,27.0,4.2,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26,20002.51886187621
6242,42783,21.0,4.7,Cloudy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,22,20002.51886187621
6243,36127,,,Cloudy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,15,20002.518859390442
6244,28325,25.0,4.7,Fog,Medium,1,Snack,scooter,0.0,No,Metropolitian,15,20002.518859390442
6245,44583,37.0,5.0,Windy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,21,20002.518859390442
6246,44401,28.0,4.7,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,12,20002.518859390442
6247,3081,34.0,4.7,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,39,20002.518859390442
6248,44068,34.0,4.9,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,21,20002.518859390442
6249,17894,22.0,4.8,Windy,Jam,2,Meal,scooter,0.0,,Metropolitian,11,20002.518859390442
6250,12014,26.0,4.1,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,31,20002.518859390442
6251,15124,22.0,5.0,Fog,Medium,1,Drinks,motorcycle,0.0,No,Urban,19,20002.518859390442
6252,1034,30.0,5.0,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,37,20002.518859390442
6253,24293,22.0,4.8,Fog,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,13,20002.518859390442
6254,20972,30.0,4.8,Windy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,25,20002.518859390442
6255,539,31.0,4.9,Cloudy,Low,1,Buffet,scooter,0.0,No,Metropolitian,16,20002.518858959378
6256,20509,24.0,4.8,Stormy,High,0,Meal,motorcycle,0.0,No,Urban,24,20002.518858959378
6257,37875,31.0,4.6,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Urban,18,20002.518858959378
6258,43725,34.0,4.9,Sunny,High,2,Meal,motorcycle,0.0,No,Metropolitian,16,20002.518858959378
6259,6707,30.0,4.6,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,39,20002.518858959378
6260,36607,31.0,4.9,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,44,20002.518858959378
6261,11636,21.0,4.7,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,37,20002.518858959378
6262,2454,27.0,4.5,Fog,Low,0,Drinks,motorcycle,0.0,No,Urban,16,20002.518858959378
6263,208,20.0,4.8,Windy,Medium,2,Drinks,electric_scooter,0.0,No,,15,20002.518858959378
6264,8063,20.0,4.9,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,19,20002.518858959378
6265,22301,34.0,4.8,Sandstorms,Low,1,Snack,scooter,,No,Urban,16,20002.518858959378
6266,13218,29.0,4.9,Windy,Low,2,Buffet,motorcycle,1.0,No,Urban,17,20002.518858959378
6267,1492,37.0,4.7,Cloudy,Low,1,Drinks,scooter,0.0,No,Metropolitian,17,20002.518858959378
6268,9424,36.0,4.5,Stormy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,29,20002.518858869953
6269,20830,31.0,4.1,Sandstorms,High,0,Meal,motorcycle,0.0,No,Metropolitian,39,20002.518858869953
6270,42106,21.0,4.9,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Urban,22,20002.518858869953
6271,41970,35.0,4.9,Stormy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,40,20002.518858869953
6272,11438,34.0,4.7,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,39,20002.518858869953
6273,39578,32.0,4.9,Fog,Jam,0,Drinks,motorcycle,0.0,Yes,Metropolitian,51,20002.518858869953
6274,7621,34.0,5.0,Sunny,High,0,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.518858869953
6275,43361,36.0,4.0,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,37,20002.518858869953
6276,11436,20.0,4.8,Sandstorms,Jam,2,Buffet,scooter,1.0,No,,24,20002.518858869953
6277,34064,31.0,4.1,Fog,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,36,20002.518858869953
6278,33249,21.0,4.8,Sandstorms,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,22,20002.518858869953
6279,6644,36.0,4.4,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,39,20002.518858869953
6280,11065,20.0,5.0,Stormy,Medium,2,Meal,electric_scooter,1.0,No,Urban,23,20002.518858868043
6281,24045,,,Stormy,Jam,1,Drinks,motorcycle,0.0,No,Urban,31,20002.518858868043
6282,37352,33.0,4.6,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,30,20002.518858868043
6283,35810,32.0,4.7,Stormy,High,2,Buffet,scooter,1.0,No,Metropolitian,31,20002.518858868043
6284,5599,32.0,4.9,Fog,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,41,20002.518858868043
6285,34701,26.0,5.0,Sunny,Medium,2,Drinks,scooter,1.0,No,Metropolitian,18,20002.518858868043
6286,20581,23.0,4.8,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,17,20002.518858868043
6287,4102,27.0,4.6,Windy,Low,1,Meal,scooter,0.0,No,Urban,16,20002.518858868043
6288,39227,25.0,4.6,Fog,Low,2,Snack,scooter,0.0,No,Urban,13,20002.518858868043
6289,15028,25.0,4.9,Cloudy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,22,20002.518858868043
6290,45205,36.0,4.5,Windy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,29,20002.518858868043
6291,43541,21.0,4.5,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,27,20002.518858864834
6292,27776,30.0,4.7,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,18,20002.518858864834
6293,21753,31.0,4.8,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28,20002.518858864834
6294,23033,26.0,4.5,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.518858864834
6295,44116,30.0,5.0,Sunny,Low,0,Drinks,motorcycle,0.0,No,Urban,20,20002.518858864834
6296,25894,37.0,4.8,Sunny,Medium,2,Buffet,scooter,1.0,No,Urban,21,20002.518858864834
6297,7689,22.0,5.0,Cloudy,High,1,Buffet,scooter,0.0,No,Metropolitian,27,20002.518858864834
6298,14095,22.0,4.7,Fog,High,0,Snack,motorcycle,0.0,No,Metropolitian,24,20002.518858864834
6299,22191,23.0,4.6,Sunny,High,1,Meal,scooter,1.0,No,Urban,15,20002.518858864834
6300,5384,21.0,4.6,Stormy,Medium,2,Meal,scooter,0.0,No,Metropolitian,18,20002.518858864834
6301,1237,33.0,4.9,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,26,20002.518858864834
6302,39398,30.0,5.0,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,19,20002.518858864834
6303,10314,22.0,4.9,Sunny,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,23,20002.518858864834
6304,22976,29.0,4.1,Cloudy,Medium,1,Snack,scooter,0.0,No,Metropolitian,35,20002.518858864834
6305,34043,38.0,4.6,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,50,20002.518858864834
6306,44955,21.0,5.0,Stormy,Medium,0,Snack,motorcycle,,No,Metropolitian,15,20002.518858861844
6307,25992,36.0,4.9,Sunny,Low,2,Buffet,motorcycle,0.0,No,Urban,16,20002.518858861844
6308,41280,29.0,4.9,Sunny,Low,0,Snack,motorcycle,1.0,No,Urban,16,20002.518858861844
6309,29292,34.0,4.1,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,32,20002.518858861844
6310,43036,20.0,4.6,Stormy,Medium,2,Snack,scooter,0.0,No,Metropolitian,29,20002.518858861844
6311,42086,39.0,4.6,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,22,20002.518858861844
6312,36002,35.0,3.8,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Urban,34,20002.518858861844
6313,37166,29.0,4.5,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,24,20002.518858861844
6314,19431,26.0,4.8,Windy,High,2,Meal,motorcycle,1.0,No,Metropolitian,28,20002.518858861844
6315,45399,34.0,4.6,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,25,20002.518858861844
6316,6431,32.0,4.7,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,19,20002.518858861844
6317,14903,36.0,4.1,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,46,20002.518858842705
6318,697,28.0,4.9,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,13,20002.518858842705
6319,38798,,,Stormy,Jam,0,Buffet,motorcycle,3.0,No,Metropolitian,48,20002.518858842705
6320,6868,34.0,4.8,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,27,20002.518858842705
6321,17336,24.0,5.0,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Urban,36,20002.518858842705
6322,25233,20.0,4.5,Fog,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,13,20002.518858842705
6323,31058,20.0,4.2,Sandstorms,Jam,0,Snack,motorcycle,,No,Urban,32,20002.518858842705
6324,9479,36.0,4.8,Stormy,Low,2,Buffet,motorcycle,1.0,No,Urban,19,20002.518858842705
6325,43929,39.0,4.8,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,15,20002.518858842705
6326,27570,36.0,4.6,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.518858842705
6327,11174,21.0,4.5,Stormy,High,2,Drinks,scooter,0.0,No,Metropolitian,18,20002.518858842705
6328,38509,22.0,4.7,Sunny,Jam,0,Meal,motorcycle,0.0,No,Urban,18,20002.518858835952
6329,36663,38.0,4.8,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,30,20002.518858835952
6330,21036,24.0,5.0,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,20002.518858835952
6331,45416,35.0,5.0,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,29,20002.518858835952
6332,30355,22.0,5.0,Stormy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,19,20002.518858835952
6333,38483,23.0,5.0,Cloudy,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,25,20002.518858835952
6334,30598,28.0,5.0,Fog,Low,0,Meal,motorcycle,0.0,No,Urban,19,20002.518858835952
6335,44968,20.0,4.7,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,20002.518858835952
6336,35129,21.0,4.7,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,,23,20002.518858835952
6337,16738,33.0,4.6,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,24,20002.518858835952
6338,19517,34.0,4.4,Cloudy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,49,20002.518858835952
6339,29850,33.0,4.7,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,17,20002.518858835952
6340,8031,33.0,5.0,Sandstorms,Jam,0,Buffet,motorcycle,3.0,No,Metropolitian,53,20002.518858835952
6341,29984,22.0,4.7,Fog,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,30,20002.518858835952
6342,11896,38.0,4.6,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,19,20002.518858822223
6343,123,32.0,4.9,Fog,Low,2,Snack,motorcycle,0.0,No,Metropolitian,18,20002.518858822223
6344,516,30.0,5.0,Fog,High,1,Snack,motorcycle,1.0,No,Metropolitian,28,20002.518858822223
6345,33989,30.0,4.7,Cloudy,Low,2,Buffet,scooter,1.0,No,Metropolitian,19,20002.518858822223
6346,43283,20.0,4.8,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,21,20002.518858822223
6347,27050,35.0,4.9,Cloudy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,50,20002.518858822223
6348,14984,22.0,4.9,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,17,20002.518858822223
6349,12717,20.0,4.8,Sunny,Jam,2,Buffet,motorcycle,,No,Metropolitian,18,20002.518858822223
6350,16192,26.0,4.2,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,20002.518858822223
6351,36137,37.0,4.7,Sunny,Low,2,Meal,scooter,0.0,No,Metropolitian,17,20002.518858822223
6352,42621,,,,,3,Snack,scooter,1.0,No,Metropolitian,18,20002.518858822223
6353,5264,20.0,4.9,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,23,20002.518858822223
6354,40792,29.0,4.2,Cloudy,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,33,20002.518858761032
6355,5682,23.0,4.9,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,24,20002.518858761032
6356,40978,29.0,4.6,Windy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,24,20002.518858761032
6357,36199,25.0,5.0,Fog,Low,0,Snack,motorcycle,,No,,22,20002.518858761032
6358,29648,21.0,4.6,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,18,20002.518858761032
6359,17644,27.0,4.3,Cloudy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,31,20002.518858761032
6360,43460,27.0,4.8,Sunny,Jam,1,Snack,motorcycle,0.0,No,Urban,21,20002.518858761032
6361,9370,27.0,4.2,Fog,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,34,20002.518858761032
6362,41949,20.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,37,20002.518858761032
6363,22248,37.0,4.4,Windy,Low,0,Meal,motorcycle,,No,Urban,24,20002.518858761032
6364,42646,37.0,4.8,Sunny,Jam,2,Meal,scooter,0.0,No,Metropolitian,18,20002.518858761032
6365,36320,31.0,4.2,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.51885875984
6366,11669,,,,,3,Snack,electric_scooter,0.0,No,Metropolitian,16,20002.51885875984
6367,3521,26.0,4.8,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,37,20002.51885875984
6368,4055,38.0,4.3,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,36,20002.51885875984
6369,30304,,,,,3,Drinks,electric_scooter,2.0,Yes,Metropolitian,49,20002.51885875984
6370,7280,31.0,4.9,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,24,20002.51885875984
6371,22081,30.0,4.6,Windy,Medium,2,Snack,electric_scooter,1.0,No,Urban,28,20002.51885875984
6372,35696,36.0,4.8,Fog,Low,2,Meal,scooter,1.0,No,Urban,17,20002.51885875984
6373,43321,31.0,4.3,Cloudy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,44,20002.51885875984
6374,31373,29.0,4.8,Stormy,Low,1,Snack,scooter,1.0,No,Metropolitian,15,20002.51885875984
6375,914,27.0,4.8,Stormy,Low,2,Meal,scooter,1.0,No,Urban,16,20002.518858732168
6376,33159,26.0,4.3,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,33,20002.518858732168
6377,10734,20.0,4.9,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,28,20002.518858732168
6378,32259,24.0,4.8,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,17,20002.518858732168
6379,19402,29.0,4.8,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,17,20002.518858732168
6380,8441,23.0,4.6,Fog,Low,2,Drinks,scooter,1.0,No,Urban,28,20002.518858732168
6381,36241,20.0,4.7,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,28,20002.518858731775
6382,11589,28.0,4.5,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,23,20002.518858731775
6383,39988,30.0,4.4,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,41,20002.518858731775
6384,4982,22.0,4.9,Windy,Medium,0,Snack,motorcycle,,No,Metropolitian,20,20002.518858731775
6385,25041,36.0,5.0,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,22,20002.518858731775
6386,37609,33.0,4.5,Sunny,High,2,Drinks,electric_scooter,0.0,No,Urban,15,20002.518858731775
6387,17129,36.0,4.4,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,20002.518858731775
6388,16136,38.0,4.9,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,20002.518858731775
6389,40058,33.0,4.9,Fog,Medium,2,Drinks,scooter,1.0,Yes,Metropolitian,43,20002.518858731775
6390,10761,27.0,4.7,Stormy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,15,20002.518858731775
6391,32036,39.0,4.6,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,28,20002.518858731775
6392,1705,27.0,4.8,Stormy,Medium,2,Buffet,electric_scooter,0.0,No,Urban,17,20002.518858731775
6393,18192,33.0,4.7,Stormy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,22,20002.51885872464
6394,20886,27.0,4.8,Cloudy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,14,20002.51885872464
6395,21458,32.0,4.8,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,39,20002.51885872464
6396,7300,20.0,4.5,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,16,20002.51885872464
6397,30382,29.0,4.7,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,20002.51885872464
6398,4782,33.0,4.4,Fog,Low,0,Drinks,motorcycle,,No,Metropolitian,35,20002.518858587704
6399,23451,36.0,3.5,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,31,20002.518858587704
6400,1018,21.0,4.6,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.518858587704
6401,265,29.0,4.5,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,15,20002.518858587704
6402,41432,20.0,4.6,Sandstorms,Low,2,Snack,scooter,1.0,No,Urban,18,20002.518858587704
6403,39584,39.0,4.9,Sunny,Low,1,Snack,scooter,0.0,No,Urban,15,20002.518858587704
6404,12200,39.0,4.9,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,30,20002.518858587704
6405,17614,39.0,4.7,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,28,20002.518858553638
6406,26391,37.0,4.6,Sunny,High,0,Meal,motorcycle,1.0,No,Urban,27,20002.518858553638
6407,24373,26.0,4.9,Sunny,High,1,Buffet,scooter,1.0,No,Urban,11,20002.518858553638
6408,21978,32.0,4.7,Cloudy,Low,1,Meal,scooter,0.0,No,Metropolitian,28,20002.518858553638
6409,388,37.0,4.6,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Urban,26,20002.518858553638
6410,752,35.0,4.9,Fog,Medium,0,Meal,motorcycle,2.0,No,Urban,36,20002.518858553638
6411,19800,25.0,4.7,Stormy,Jam,1,Meal,motorcycle,1.0,No,Urban,29,20002.518858553638
6412,7202,23.0,4.9,Fog,Medium,1,Meal,motorcycle,2.0,No,Metropolitian,37,20002.518858553638
6413,6192,39.0,5.0,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,22,20002.518858553638
6414,7655,23.0,4.9,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Urban,21,20002.518858553638
6415,44909,30.0,4.6,Stormy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,22,20002.518858553638
6416,7363,22.0,4.9,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,29,20002.518858543306
6417,42303,23.0,4.1,Cloudy,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,32,20002.518858543306
6418,34804,,,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,27,20002.518858543306
6419,16808,39.0,4.8,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,35,20002.518858543306
6420,21696,39.0,4.6,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Urban,21,20002.518858543306
6421,2458,20.0,4.8,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,36,20002.518858543306
6422,4540,33.0,4.7,Fog,High,0,Meal,motorcycle,2.0,No,Metropolitian,33,20002.518858543306
6423,25427,31.0,4.7,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,41,20002.518858543306
6424,6422,36.0,4.6,Windy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,23,20002.518858543306
6425,2211,31.0,5.0,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,20,20002.518858543306
6426,18331,26.0,4.7,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,28,20002.518858543306
6427,28218,25.0,4.8,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,22,20002.518858543306
6428,8852,21.0,4.8,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,20002.518858543306
6429,26092,22.0,4.9,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,14,20002.518858543306
6430,38778,38.0,4.9,Cloudy,Medium,1,Snack,motorcycle,1.0,No,,19,20002.518858543306
6431,39930,25.0,5.0,Sandstorms,High,2,Meal,motorcycle,1.0,No,Metropolitian,27,20002.518858543306
6432,33641,39.0,4.0,Fog,Jam,1,Meal,motorcycle,2.0,No,Metropolitian,39,20002.518858076597
6433,6994,38.0,4.3,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,48,20002.518858076597
6434,12534,38.0,4.8,Windy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,20,20002.518858076597
6435,21104,29.0,4.9,Windy,Low,2,Meal,scooter,1.0,No,Metropolitian,19,20002.518858076597
6436,6799,35.0,4.5,Sunny,High,0,Buffet,motorcycle,0.0,No,,20,20002.518858076597
6437,2220,28.0,4.7,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,30,20002.518858076597
6438,39684,30.0,4.9,Fog,Jam,2,Drinks,electric_scooter,,No,Metropolitian,36,20002.518858076597
6439,28489,35.0,4.8,Sunny,Low,2,Snack,scooter,0.0,No,Metropolitian,14,20002.518858076597
6440,39640,31.0,4.9,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,54,20002.518858076597
6441,43498,,,Stormy,High,1,Snack,motorcycle,1.0,No,Metropolitian,30,20002.518858076597
6442,14548,24.0,4.6,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.518858076597
6443,33537,34.0,4.6,Fog,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,39,20002.518858076597
6444,6461,,,,,3,Snack,scooter,0.0,No,Metropolitian,29,20002.518858076597
6445,13775,36.0,4.8,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,26,20002.518858034353
6446,18501,38.0,3.7,Windy,Jam,2,Drinks,scooter,0.0,No,Urban,37,20002.518858034353
6447,29512,30.0,4.5,Sunny,Medium,2,Meal,electric_scooter,1.0,No,Urban,19,20002.518858034353
6448,3998,22.0,4.8,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,14,20002.518858034353
6449,5828,38.0,4.3,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,31,20002.518858034353
6450,44919,22.0,4.7,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,28,20002.518858034353
6451,1877,33.0,4.1,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,35,20002.518858034353
6452,1468,22.0,4.9,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,24,20002.518858034353
6453,1536,37.0,4.5,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,28,20002.518857057614
6454,4371,28.0,4.9,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Urban,12,20002.518857057614
6455,40134,32.0,4.9,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,20002.518857057614
6456,20089,37.0,4.6,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,18,20002.518857057614
6457,4876,28.0,4.5,Fog,High,2,Buffet,scooter,1.0,No,Metropolitian,28,20002.518857057614
6458,5735,25.0,4.9,Sandstorms,Low,2,Meal,scooter,1.0,No,Urban,17,20002.518857057614
6459,17130,28.0,4.5,Sunny,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,13,20002.518857057614
6460,45221,28.0,4.7,Sunny,High,2,Snack,electric_scooter,0.0,No,Metropolitian,17,20002.518857057614
6461,33781,,,Fog,Jam,1,Snack,scooter,2.0,No,Metropolitian,44,20002.518857057614
6462,38863,27.0,4.5,Sunny,High,2,Snack,electric_scooter,1.0,No,Urban,17,20002.51885370643
6463,25665,25.0,4.7,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,29,20002.51885370643
6464,44880,35.0,4.7,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.51885370643
6465,16877,38.0,4.7,Cloudy,Low,1,Snack,scooter,0.0,No,Metropolitian,18,20002.518853603822
6466,15337,27.0,4.8,Sandstorms,High,2,Drinks,electric_scooter,0.0,No,Metropolitian,14,20002.518853603822
6467,1827,36.0,4.0,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,52,20002.518853596157
6468,6423,31.0,4.9,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23,20002.51885359055
6469,17235,,,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.51885359055
6470,29725,23.0,4.1,Stormy,Medium,0,Snack,motorcycle,1.0,No,Urban,33,20002.51885359055
6471,25343,21.0,4.6,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22,20002.51885358858
6472,45005,32.0,5.0,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.51885358858
6473,10516,31.0,4.6,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,24,20002.51885357797
